group,id,course,semester,grade
3,146,Community Building and Social Organization,2,14.5
3,146,Community Building and Social Organization,2,14.4
3,146,Community Building and Social Organization,2,12
3,146,Community Building and Social Organization,2,13.3
3,146,Community Building and Social Organization,2,13.8
3,146,Community Building and Social Organization,2,13.2
3,146,Mechanical Engineering and Vehicle Repair,1,9
3,146,Mechanical Engineering and Vehicle Repair,1,11
3,146,Mechanical Engineering and Vehicle Repair,1,9
3,146,Moral Philosophy and Ethical Decision-Making,1,7.5
3,146,Moral Philosophy and Ethical Decision-Making,1,8.5
3,146,Moral Philosophy and Ethical Decision-Making,1,9
3,146,Moral Philosophy and Ethical Decision-Making,1,13
3,146,Moral Philosophy and Ethical Decision-Making,1,10
3,146,Moral Philosophy and Ethical Decision-Making,1,10
3,146,Moral Philosophy and Ethical Decision-Making,1,14.5
3,146,Post-Apocalyptic History and Archaeology,2,12.5
3,146,Post-Apocalyptic History and Archaeology,2,7.5
3,146,Post-Apocalyptic History and Archaeology,2,12
3,146,Post-Apocalyptic History and Archaeology,2,13.5
3,146,Radiation Ecology and Environmental Science,1,9.5
3,146,Radiation Ecology and Environmental Science,1,11.5
3,146,Radiation Ecology and Environmental Science,1,12
3,146,Radiation Ecology and Environmental Science,1,11.5
3,146,Radiation Ecology and Environmental Science,1,10.5
3,146,Radiation Ecology and Environmental Science,1,12
3,146,Radiation Ecology and Environmental Science,1,14
3,146,Radiation Ecology and Environmental Science,1,14
3,146,Radiation Ecology and Environmental Science,1,13
3,146,Radiation Ecology and Environmental Science,1,12.5
3,146,Renewable Energy and Sustainable Living,2,9
3,146,Renewable Energy and Sustainable Living,2,11
3,146,Renewable Energy and Sustainable Living,2,9
3,146,Renewable Energy and Sustainable Living,2,8
3,146,Renewable Energy and Sustainable Living,2,9
3,146,Renewable Energy and Sustainable Living,2,11
3,146,Scavenging and Resource Management,1,7
3,146,Scavenging and Resource Management,1,6.5
3,146,Scavenging and Resource Management,1,7.25
3,146,Scavenging and Resource Management,1,7.25
3,146,Scavenging and Resource Management,1,8.5
3,146,Scavenging and Resource Management,1,5.25
3,146,Scavenging and Resource Management,1,6.75
3,146,Scavenging and Resource Management,1,9.75
3,146,Scavenging and Resource Management,1,6
3,146,Survival Skills and Wilderness Medicine,1,13
3,146,Survival Skills and Wilderness Medicine,1,9.5
3,146,Survival Skills and Wilderness Medicine,1,13
3,146,Survival Skills and Wilderness Medicine,1,12.5
3,146,Survival Skills and Wilderness Medicine,1,10
3,146,Survival Skills and Wilderness Medicine,1,12.5
3,147,Art and Expression in a Post-Apocalyptic World,2,12
3,147,Art and Expression in a Post-Apocalyptic World,2,14.5
3,147,Art and Expression in a Post-Apocalyptic World,2,11.5
3,147,Art and Expression in a Post-Apocalyptic World,2,9.5
3,147,Art and Expression in a Post-Apocalyptic World,2,11.5
3,147,Art and Expression in a Post-Apocalyptic World,2,11.5
3,147,Art and Expression in a Post-Apocalyptic World,2,14
3,147,Art and Expression in a Post-Apocalyptic World,2,11.5
3,147,Art and Expression in a Post-Apocalyptic World,2,14
3,147,Art and Expression in a Post-Apocalyptic World,2,11.5
3,147,Combat Tactics and Self-Defense,2,8.5
3,147,Combat Tactics and Self-Defense,2,6.5
3,147,Combat Tactics and Self-Defense,2,12.5
3,147,Community Building and Social Organization,2,11.6
3,147,Community Building and Social Organization,2,13.6
3,147,Community Building and Social Organization,2,11.3
3,147,Community Building and Social Organization,2,12
3,147,Community Building and Social Organization,2,13.1
3,147,Community Building and Social Organization,2,12.9
3,147,Community Building and Social Organization,2,11.4
3,147,Mechanical Engineering and Vehicle Repair,1,8.5
3,147,Mechanical Engineering and Vehicle Repair,1,12.5
3,147,Mechanical Engineering and Vehicle Repair,1,13
3,147,Moral Philosophy and Ethical Decision-Making,1,9.5
3,147,Moral Philosophy and Ethical Decision-Making,1,9
3,147,Moral Philosophy and Ethical Decision-Making,1,7
3,147,Moral Philosophy and Ethical Decision-Making,1,9.5
3,147,Moral Philosophy and Ethical Decision-Making,1,9.5
3,147,Post-Apocalyptic History and Archaeology,2,12
3,147,Post-Apocalyptic History and Archaeology,2,11.5
3,147,Post-Apocalyptic History and Archaeology,2,12
3,147,Post-Apocalyptic History and Archaeology,2,10
3,147,Radiation Ecology and Environmental Science,1,14
3,147,Radiation Ecology and Environmental Science,1,14
3,147,Radiation Ecology and Environmental Science,1,12.5
3,147,Radiation Ecology and Environmental Science,1,13
3,147,Radiation Ecology and Environmental Science,1,12.5
3,147,Radiation Ecology and Environmental Science,1,17
3,147,Radiation Ecology and Environmental Science,1,11
3,147,Radiation Ecology and Environmental Science,1,10
3,147,Radiation Ecology and Environmental Science,1,12.5
3,147,Radiation Ecology and Environmental Science,1,13
3,147,Renewable Energy and Sustainable Living,2,11
3,147,Renewable Energy and Sustainable Living,2,11
3,147,Renewable Energy and Sustainable Living,2,11
3,147,Renewable Energy and Sustainable Living,2,8
3,147,Renewable Energy and Sustainable Living,2,8
3,147,Renewable Energy and Sustainable Living,2,8
3,147,Scavenging and Resource Management,1,9
3,147,Scavenging and Resource Management,1,8.75
3,147,Scavenging and Resource Management,1,7.75
3,147,Scavenging and Resource Management,1,10.5
3,147,Scavenging and Resource Management,1,12
3,147,Scavenging and Resource Management,1,8.75
3,147,Scavenging and Resource Management,1,5
3,147,Scavenging and Resource Management,1,9.5
3,147,Survival Skills and Wilderness Medicine,1,11
3,147,Survival Skills and Wilderness Medicine,1,14
3,147,Survival Skills and Wilderness Medicine,1,12.5
3,147,Survival Skills and Wilderness Medicine,1,11.5
3,147,Survival Skills and Wilderness Medicine,1,14.5
3,147,Survival Skills and Wilderness Medicine,1,14
3,165,Art and Expression in a Post-Apocalyptic World,2,8.5
3,165,Art and Expression in a Post-Apocalyptic World,2,11
3,165,Art and Expression in a Post-Apocalyptic World,2,6.5
3,165,Art and Expression in a Post-Apocalyptic World,2,10
3,165,Art and Expression in a Post-Apocalyptic World,2,10
3,165,Art and Expression in a Post-Apocalyptic World,2,12.5
3,165,Art and Expression in a Post-Apocalyptic World,2,10.5
3,165,Art and Expression in a Post-Apocalyptic World,2,8.5
3,165,Art and Expression in a Post-Apocalyptic World,2,11.5
3,165,Art and Expression in a Post-Apocalyptic World,2,8
3,165,Combat Tactics and Self-Defense,2,8
3,165,Combat Tactics and Self-Defense,2,13.5
3,165,Combat Tactics and Self-Defense,2,5.5
3,165,Community Building and Social Organization,2,12.4
3,165,Community Building and Social Organization,2,15.4
3,165,Community Building and Social Organization,2,15.6
3,165,Community Building and Social Organization,2,11.1
3,165,Community Building and Social Organization,2,13.1
3,165,Community Building and Social Organization,2,15.5
3,165,Community Building and Social Organization,2,12.2
3,165,Mechanical Engineering and Vehicle Repair,1,11
3,165,Mechanical Engineering and Vehicle Repair,1,12
3,165,Moral Philosophy and Ethical Decision-Making,1,11.5
3,165,Moral Philosophy and Ethical Decision-Making,1,10.5
3,165,Moral Philosophy and Ethical Decision-Making,1,6
3,165,Moral Philosophy and Ethical Decision-Making,1,11
3,165,Moral Philosophy and Ethical Decision-Making,1,7.5
3,165,Moral Philosophy and Ethical Decision-Making,1,8
3,165,Moral Philosophy and Ethical Decision-Making,1,7.5
3,165,Post-Apocalyptic History and Archaeology,2,13.5
3,165,Post-Apocalyptic History and Archaeology,2,10.5
3,165,Post-Apocalyptic History and Archaeology,2,11.5
3,165,Post-Apocalyptic History and Archaeology,2,11.5
3,165,Radiation Ecology and Environmental Science,1,8
3,165,Radiation Ecology and Environmental Science,1,10.5
3,165,Radiation Ecology and Environmental Science,1,13.5
3,165,Radiation Ecology and Environmental Science,1,13.5
3,165,Radiation Ecology and Environmental Science,1,8
3,165,Radiation Ecology and Environmental Science,1,13.5
3,165,Radiation Ecology and Environmental Science,1,8.5
3,165,Radiation Ecology and Environmental Science,1,8.5
3,165,Radiation Ecology and Environmental Science,1,12
3,165,Radiation Ecology and Environmental Science,1,10.5
3,165,Renewable Energy and Sustainable Living,2,9
3,165,Renewable Energy and Sustainable Living,2,7
3,165,Renewable Energy and Sustainable Living,2,10
3,165,Renewable Energy and Sustainable Living,2,13
3,165,Renewable Energy and Sustainable Living,2,9
3,165,Renewable Energy and Sustainable Living,2,8
3,165,Scavenging and Resource Management,1,7.75
3,165,Scavenging and Resource Management,1,6.25
3,165,Scavenging and Resource Management,1,9
3,165,Scavenging and Resource Management,1,10.25
3,165,Scavenging and Resource Management,1,4.75
3,165,Scavenging and Resource Management,1,8.25
3,165,Scavenging and Resource Management,1,9.5
3,165,Scavenging and Resource Management,1,8.5
3,165,Survival Skills and Wilderness Medicine,1,13
3,165,Survival Skills and Wilderness Medicine,1,13
3,165,Survival Skills and Wilderness Medicine,1,12
3,165,Survival Skills and Wilderness Medicine,1,9.5
3,165,Survival Skills and Wilderness Medicine,1,15
3,165,Survival Skills and Wilderness Medicine,1,13.5
3,171,Art and Expression in a Post-Apocalyptic World,2,13.5
3,171,Art and Expression in a Post-Apocalyptic World,2,10
3,171,Art and Expression in a Post-Apocalyptic World,2,9.5
3,171,Art and Expression in a Post-Apocalyptic World,2,15
3,171,Art and Expression in a Post-Apocalyptic World,2,11
3,171,Art and Expression in a Post-Apocalyptic World,2,8
3,171,Art and Expression in a Post-Apocalyptic World,2,9.5
3,171,Art and Expression in a Post-Apocalyptic World,2,7.5
3,171,Art and Expression in a Post-Apocalyptic World,2,11.5
3,171,Art and Expression in a Post-Apocalyptic World,2,9.5
3,171,Combat Tactics and Self-Defense,2,6.5
3,171,Combat Tactics and Self-Defense,2,8
3,171,Combat Tactics and Self-Defense,2,5.5
3,171,Community Building and Social Organization,2,11.9
3,171,Community Building and Social Organization,2,11
3,171,Community Building and Social Organization,2,15.1
3,171,Community Building and Social Organization,2,13.8
3,171,Community Building and Social Organization,2,12.1
3,171,Community Building and Social Organization,2,12.3
3,171,Community Building and Social Organization,2,13.5
3,171,Mechanical Engineering and Vehicle Repair,1,13
3,171,Mechanical Engineering and Vehicle Repair,1,12
3,171,Mechanical Engineering and Vehicle Repair,1,9.5
3,171,Moral Philosophy and Ethical Decision-Making,1,8.5
3,171,Moral Philosophy and Ethical Decision-Making,1,9.5
3,171,Moral Philosophy and Ethical Decision-Making,1,7
3,171,Moral Philosophy and Ethical Decision-Making,1,10
3,171,Moral Philosophy and Ethical Decision-Making,1,11.5
3,171,Moral Philosophy and Ethical Decision-Making,1,7.5
3,171,Moral Philosophy and Ethical Decision-Making,1,11
3,171,Post-Apocalyptic History and Archaeology,2,11.5
3,171,Post-Apocalyptic History and Archaeology,2,10
3,171,Post-Apocalyptic History and Archaeology,2,12
3,171,Post-Apocalyptic History and Archaeology,2,13
3,171,Radiation Ecology and Environmental Science,1,9.5
3,171,Radiation Ecology and Environmental Science,1,7.5
3,171,Radiation Ecology and Environmental Science,1,15
3,171,Radiation Ecology and Environmental Science,1,11
3,171,Radiation Ecology and Environmental Science,1,8
3,171,Radiation Ecology and Environmental Science,1,11
3,171,Radiation Ecology and Environmental Science,1,8
3,171,Radiation Ecology and Environmental Science,1,12
3,171,Radiation Ecology and Environmental Science,1,14
3,171,Radiation Ecology and Environmental Science,1,12.5
3,171,Renewable Energy and Sustainable Living,2,11
3,171,Renewable Energy and Sustainable Living,2,10
3,171,Renewable Energy and Sustainable Living,2,10
3,171,Renewable Energy and Sustainable Living,2,10
3,171,Renewable Energy and Sustainable Living,2,10
3,171,Renewable Energy and Sustainable Living,2,11
3,171,Scavenging and Resource Management,1,7
3,171,Scavenging and Resource Management,1,6
3,171,Scavenging and Resource Management,1,9.5
3,171,Scavenging and Resource Management,1,8.25
3,171,Scavenging and Resource Management,1,9.75
3,171,Scavenging and Resource Management,1,7.25
3,171,Scavenging and Resource Management,1,7.25
3,171,Scavenging and Resource Management,1,6.5
3,171,Scavenging and Resource Management,1,12
3,171,Survival Skills and Wilderness Medicine,1,12
3,171,Survival Skills and Wilderness Medicine,1,12.5
3,171,Survival Skills and Wilderness Medicine,1,14.5
3,171,Survival Skills and Wilderness Medicine,1,10
3,171,Survival Skills and Wilderness Medicine,1,12.5
3,177,Art and Expression in a Post-Apocalyptic World,2,7.5
3,177,Art and Expression in a Post-Apocalyptic World,2,13.5
3,177,Art and Expression in a Post-Apocalyptic World,2,9
3,177,Art and Expression in a Post-Apocalyptic World,2,12
3,177,Art and Expression in a Post-Apocalyptic World,2,7.5
3,177,Art and Expression in a Post-Apocalyptic World,2,10
3,177,Art and Expression in a Post-Apocalyptic World,2,9.5
3,177,Art and Expression in a Post-Apocalyptic World,2,12
3,177,Art and Expression in a Post-Apocalyptic World,2,11.5
3,177,Art and Expression in a Post-Apocalyptic World,2,13.5
3,177,Combat Tactics and Self-Defense,2,10.5
3,177,Combat Tactics and Self-Defense,2,7
3,177,Combat Tactics and Self-Defense,2,8.5
3,177,Community Building and Social Organization,2,11.9
3,177,Community Building and Social Organization,2,16.3
3,177,Community Building and Social Organization,2,13.2
3,177,Community Building and Social Organization,2,10.5
3,177,Community Building and Social Organization,2,11.4
3,177,Mechanical Engineering and Vehicle Repair,1,13
3,177,Mechanical Engineering and Vehicle Repair,1,11.5
3,177,Mechanical Engineering and Vehicle Repair,1,10
3,177,Moral Philosophy and Ethical Decision-Making,1,7.5
3,177,Moral Philosophy and Ethical Decision-Making,1,12
3,177,Moral Philosophy and Ethical Decision-Making,1,10
3,177,Moral Philosophy and Ethical Decision-Making,1,10.5
3,177,Moral Philosophy and Ethical Decision-Making,1,11
3,177,Moral Philosophy and Ethical Decision-Making,1,10.5
3,177,Moral Philosophy and Ethical Decision-Making,1,10
3,177,Post-Apocalyptic History and Archaeology,2,10.5
3,177,Post-Apocalyptic History and Archaeology,2,10.5
3,177,Post-Apocalyptic History and Archaeology,2,9.5
3,177,Post-Apocalyptic History and Archaeology,2,15
3,177,Radiation Ecology and Environmental Science,1,14.5
3,177,Radiation Ecology and Environmental Science,1,11.5
3,177,Radiation Ecology and Environmental Science,1,12
3,177,Radiation Ecology and Environmental Science,1,11
3,177,Radiation Ecology and Environmental Science,1,9.5
3,177,Radiation Ecology and Environmental Science,1,11
3,177,Radiation Ecology and Environmental Science,1,16
3,177,Radiation Ecology and Environmental Science,1,11
3,177,Radiation Ecology and Environmental Science,1,10.5
3,177,Radiation Ecology and Environmental Science,1,13
3,177,Renewable Energy and Sustainable Living,2,7
3,177,Renewable Energy and Sustainable Living,2,12
3,177,Renewable Energy and Sustainable Living,2,9
3,177,Renewable Energy and Sustainable Living,2,8
3,177,Renewable Energy and Sustainable Living,2,7
3,177,Scavenging and Resource Management,1,5.25
3,177,Scavenging and Resource Management,1,9.25
3,177,Scavenging and Resource Management,1,8.25
3,177,Scavenging and Resource Management,1,5.75
3,177,Scavenging and Resource Management,1,4.75
